code_zone_(m49),zone,code_élément,élément,code_produit,produit,code_année,année,unité,valeur
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2020,2020,Int  cap,9178.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2021,2021,Int  cap,9577.2
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2022,2022,Int  cap,10072.0
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2023,2023,Int  cap,10332.1
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2024,2024,Int  cap,10260.0
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20002002,2001, ,7.2
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20012003,2002, ,6.7
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20022004,2003, ,6.8
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20032005,2004, ,6.9
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20042006,2005, ,7.1
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20052007,2006, ,7.3
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20062008,2007, ,7.9
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20072009,2008, ,8.5
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20082010,2009, ,8.6
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20092011,2010, ,8.2
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20102012,2011, ,7.8
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20112013,2012, ,7.7
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20122014,2013, ,7.7
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20132015,2014, ,7.5
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20142016,2015, ,8.0
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20152017,2016, ,7.6
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20162018,2017, ,7.3
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20172019,2018, ,6.3
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20182020,2019, ,6.7
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20192021,2020, ,7.0
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20202022,2021, ,7.6
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20212023,2022, ,7.5
388,Jamaïque,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20222024,2023, ,7.7
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20002002,2001,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20012003,2002,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20022004,2003,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20032005,2004,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20042006,2005,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20052007,2006,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20132015,2014,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20142016,2015,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20152017,2016,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20162018,2017,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20172019,2018,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20182020,2019,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20192021,2020,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20202022,2021,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20212023,2022,millions de No,0.2
388,Jamaïque,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20222024,2023,millions de No,0.2
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2000,2000, ,17.0
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2001,2001, ,17.8
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2002,2002, ,18.6
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2003,2003, ,19.4
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2004,2004, ,20.2
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2005,2005, ,21.0
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2006,2006, ,21.8
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2007,2007, ,22.6
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2008,2008, ,23.4
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2009,2009, ,24.2
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2010,2010, ,24.9
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2011,2011, ,25.6
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2012,2012, ,26.4
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2013,2013, ,27.1
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2014,2014, ,27.8
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2015,2015, ,28.5
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2016,2016, ,29.3
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2017,2017, ,30.0
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2018,2018, ,30.7
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2019,2019, ,31.5
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2020,2020, ,32.3
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2021,2021, ,33.0
388,Jamaïque,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2022,2022, ,33.8
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2000,2000,millions de No,0.3
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2001,2001,millions de No,0.3
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2002,2002,millions de No,0.3
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2003,2003,millions de No,0.3
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2004,2004,millions de No,0.3
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2005,2005,millions de No,0.4
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2006,2006,millions de No,0.4
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2007,2007,millions de No,0.4
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2008,2008,millions de No,0.4
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2009,2009,millions de No,0.4
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2010,2010,millions de No,0.5
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2011,2011,millions de No,0.5
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2012,2012,millions de No,0.5
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2013,2013,millions de No,0.5
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2014,2014,millions de No,0.5
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2015,2015,millions de No,0.6
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2016,2016,millions de No,0.6
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2017,2017,millions de No,0.6
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2018,2018,millions de No,0.6
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2019,2019,millions de No,0.7
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2020,2020,millions de No,0.7
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2021,2021,millions de No,0.7
388,Jamaïque,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2022,2022,millions de No,0.7
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20002002,2001,g personne jour,82.6
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20012003,2002,g personne jour,84.4
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20022004,2003,g personne jour,86.0
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20032005,2004,g personne jour,86.8
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20042006,2005,g personne jour,86.9
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20052007,2006,g personne jour,86.9
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20062008,2007,g personne jour,84.1
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20072009,2008,g personne jour,80.2
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20082010,2009,g personne jour,75.5
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20092011,2010,g personne jour,75.2
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20102012,2011,g personne jour,76.1
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20112013,2012,g personne jour,77.6
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20122014,2013,g personne jour,77.8
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,78.3
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,78.8
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,79.9
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,80.0
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,82.1
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,82.3
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,84.0
388,Jamaïque,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,84.0
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2000,2000,Int  cap,39005.9
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2001,2001,Int  cap,39062.3
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2002,2002,Int  cap,38987.9
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2003,2003,Int  cap,39501.8
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2004,2004,Int  cap,40351.8
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2005,2005,Int  cap,41075.8
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2006,2006,Int  cap,41613.1
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2007,2007,Int  cap,42182.2
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2008,2008,Int  cap,41645.6
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2009,2009,Int  cap,39279.5
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2010,2010,Int  cap,40881.8
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2011,2011,Int  cap,40967.3
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2012,2012,Int  cap,41596.9
392,Japon,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2013,2013,Int  cap,42492.2
